month,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
1998m2,.06818769,.04069342,.06080787,.05824991,.03878743,.05285612,.04456724,.03612446,.0699725,.05181305
1998m3,.02454927,.05761653,.05772262,.06246472,.04808831,.07433146,.066368,.07601687,.06395828,.043806
1998m4,-.00115851,-.00532398,.01391904,.01920851,.01208386,.00392398,.00571802,.00382003,.02498928,.0141764
1998m5,.06014442,.08568011,.09885881,.08013842,.06665753,.07187136,.05960478,.05000196,.05496996,.00059016
1998m6,-.02167411,-.02129642,-.03187766,-.05410172,-.0377726,-.04100081,-.06192993,-.05158602,-.06780814,.00500079
1998m7,-.03165273,-.05331144,-.05239478,-.06025716,-.06683311,-.05621747,-.05976351,-.05318922,-.02186647,.00086716
1998m8,-.04340404,-.08200764,-.10370434,-.09920079,-.10991306,-.10569414,-.12084008,-.13814906,-.14614402,-.08803066
1998m9,-.05416206,-.05093478,-.04769982,-.04758991,-.0842997,-.05451856,-.0490069,-.09720142,-.07669879,-.01732013
1998m10,-.02987351,-.00174469,-.04470936,-.0228408,.01989924,-.00991575,-.0009048,.02401482,.08331731,.05469019
1998m11,.00973109,.025415,-.0014542,.02415506,-.02463493,.02888619,.05584878,.0226734,.01745519,.04630281
1998m12,.01065417,.00687071,-.00483955,-.00923773,.02337635,.00189429,.02595034,.0052487,-.0286064,.02523427
1999m1,.0099336,.0784524,.04087356,.04972242,.0632753,.02389652,.04270963,.03622387,.03038994,.01837942
1999m2,.01190091,.04214284,.02436717,.06097207,.06464789,.09138983,.07515666,.07211957,.0753437,.0253474
1999m3,.02963802,.05191096,.07503957,.05418237,.05900132,.04959152,.04453791,.08040262,.05865216,.01533418
1999m4,.06917298,.08857374,.07891703,.08456057,.07580951,.07708436,.06223975,.07689405,.08981438,.02500863
1999m5,.01146293,.02305968,-.00579045,-.01087813,-.0061766,.01266536,-.00474507,-.02403797,-.01761908,-.03513692
1999m6,.03264398,.07214595,.05413129,.05574686,.03897755,.04529365,.03458482,.03503013,.05065283,.02317774
1999m7,.0382636,.04166627,.03402181,.05624712,.03709444,.02749939,.05769333,.03836658,.02766198,-.00698207
1999m8,.03495857,.07645048,.04766333,.05004318,.04427403,.04240375,.02873553,.03927129,.00772997,-.00259041
1999m9,-.01298286,.0064282,-.00634672,-.00687715,-.01789625,-.020491,-.04659968,-.03444589,-.06334625,-.04699532
1999m10,.02665089,.0245537,.01413732,.01957388,.00395087,-.00643041,-.00638164,-.01531677,-.00951399,.02822952
1999m11,.111662,.1377126,.02078708,.18044904,.14007157,.09827351,.06589155,.11555736,.10924695,.07431426
1999m12,.13095075,.05231479,.09268975,.16268138,.11104811,.09980921,.11209261,.05996523,.03424719,.04623652
2000m1,.11844974,.04055281,.10459205,.10272228,.06840565,.01959973,.05795567,.03296989,-.03288543,-.08225901
2000m2,.0529329,-.00348496,.07223183,.26937013,.06337853,.10823714,.07121696,.0773377,.03909118,-.00677819
2000m3,-.06968387,-.04678393,-.09393388,-.10248195,-.05980408,-.07466538,-.0489678,-.04238823,-.01410112,.06112505
2000m4,-.09265402,-.05227491,-.0911033,-.11841316,-.09354986,-.1024494,-.07957326,-.0957528,-.01082775,-.01331861
2000m5,-.03705472,-.04893618,-.00544073,-.06028606,-.04923426,-.0190777,-.03262078,-.04351233,-.01287386,.00006355
2000m6,.02256324,.04005296,.04986488,.07476055,.07850679,.09008166,.08847613,.06408964,.04295543,.01354254
2000m7,-.00188789,.0146598,.00505004,.03777323,-.01678816,.0028633,.02425813,.03482175,.04443121,.00916076
2000m8,.05056009,.09658588,.05777719,.12139612,.06227903,.06482839,.07144568,.05290335,.05064074,.04381958
2000m9,-.0102242,.00065564,.00105838,-.0169978,-.03373749,.00357361,-.04198997,-.05726438,-.04607819,-.05405837
2000m10,-.02234994,-.00339422,-.04346566,-.03718229,-.05400896,.00231439,-.0419419,-.02530936,-.00923161,.02011699
2000m11,-.01529362,-.01309137,-.01332077,-.01440969,.01106613,.00161646,-.03378781,-.05740918,-.05422292,-.05231345
2000m12,.03304306,.03870397,.00922092,.0097219,.04087997,.03027826,.03023741,.03794865,.02866253,.00148362
2001m1,.03894195,.05491832,.0596939,.05179892,.04859404,.04292332,.06206262,.03442468,.03694675,.00879701
2001m2,.00782963,.00934171,.00320532,-.00049879,.0103499,-.01771972,-.02202823,-.02207763,-.01205492,-.05670373
2001m3,-.05234092,-.03323196,-.06730217,-.06283234,-.07205975,-.04549001,-.05278402,-.08375686,-.08216939,-.04385638
2001m4,.04426088,.05612736,.06024501,.07089848,.07716797,.05322376,.03201214,.05309429,.06703807,.05619802
2001m5,.0163064,.05231457,.05458417,.03644286,.05456056,.05121556,.01874821,.01950321,.03309121,-.02170247
2001m6,.03672379,.01937927,-.00857416,.01209282,-.01381657,-.04684291,-.02194878,-.03392329,-.04991313,-.03753638
2001m7,.01986342,-.00512879,-.04595023,-.03335989,-.05502502,-.04100603,-.03411469,-.04425015,-.04658823,-.02229307
2001m8,-.00944616,.03292975,.02686537,.01697871,.00643202,.01239197,.01932131,.03098316,.00883548,-.03660809
2001m9,-.07620071,-.12403742,-.12810567,-.13551319,-.13600837,-.14413769,-.17355567,-.19817998,-.14444483,-.06823976
2001m10,.03687175,.12795684,.06155819,.07647986,.06772537,.06976747,.08587334,.06509896,.08538537,.01767311
2001m11,.12356066,.08935983,.12631438,.1464643,.14456188,.13603959,.12594673,.08767978,.11459439,.03494306
2001m12,.03204076,-.00485459,-.01545055,.01148045,.03183483,.02450917,.00018376,.02067152,.03244365,-.00026845
2002m1,-.02064924,-.01733045,.00574833,-.03127792,-.0101618,-.01600628,-.02771272,.00069578,-.02803888,-.01550446
2002m2,.02334891,-.00260461,-.01160584,-.02732345,-.03618526,.00543814,-.03916545,.01241053,-.0133012,.01530295
2002m3,.03619539,.05978352,.05181359,.05737105,.0675636,.02609551,.05819726,.06014633,.0614927,.02591208
2002m4,.04227596,.00511419,.04881866,.02532088,.01961851,-.01536386,.00696325,.02018547,-.0149504,-.03922051
2002m5,.01608586,.01589895,.00489712,.01905734,-.00036676,.0051721,.0208394,-.01076338,-.01581406,-.01993383
2002m6,-.03676938,-.06594583,-.07284146,-.07923467,-.0935195,-.09132778,-.09306181,-.07374465,-.1034246,-.07272419
2002m7,-.03085237,-.04043188,-.03628265,-.09885114,-.07983023,-.09147816,-.10693316,-.13713477,-.13432066,-.09278536
2002m8,.00581701,-.0083486,-.02019126,-.00531235,-.00988859,.00603981,-.00954244,.01768692,.02247295,.00565532
2002m9,-.0378194,-.08640925,-.08734357,-.11562038,-.09516978,-.0887559,-.09731335,-.08572459,-.10753457,-.09235719
2002m10,.04588974,.00660059,.02559311,-.00356904,.00225134,-.00865664,-.01518754,-.00262012,.04952103,.0497493
2002m11,.07328087,.10939552,.08976579,.09427095,.07624219,.09114151,.06003693,.05082968,.02783495,.02754353
2002m12,-.07224131,-.04090077,-.01195825,.00186109,-.02611295,-.02600643,-.02817236,-.05594985,-.06083879,-.02909947
2003m1,-.02451638,-.03814946,-.03471266,-.06734027,-.03273963,-.05584209,-.07495135,-.04128284,-.0731145,-.08212812
2003m2,.02191057,-.02022754,-.00301525,-.02431212,-.00112624,.01876478,-.02307658,.00461565,-.00004526,.02162383
2003m3,-.02989138,.01368864,-.06883696,-.01630112,-.01581707,-.02134937,-.01810368,.00752349,-.00631235,.0023372
2003m4,.03685626,.10895346,.09687255,.11837726,.11991449,.10243245,.1018876,.09355651,.11623029,.0755545
2003m5,.20315115,.11531851,.13071575,.14995044,.11998629,.12944142,.1214399,.08968298,.10416491,.03679564
2003m6,.09759308,.07686843,.07338692,.06963464,.0329963,.04606747,.04520486,.04354183,.02771444,-.00950543
2003m7,.04052232,.14281091,.08890487,.08451304,.14069112,.09448614,.07559582,.05781071,.07447105,.02540768
2003m8,.13374074,.14248585,.11101213,.08281284,.10911522,.05808783,.06328306,.04171715,.05244102,.0175062
2003m9,-.00969137,-.02664414,.02116546,.0009943,.01531753,-.02293347,-.00605104,-.01295181,-.01623703,-.00657323
2003m10,.0403719,.04384426,.06788859,.04332451,.06940722,.05553907,.02914952,.04439934,.04220455,.04499623
2003m11,.00482253,.02038022,.01565799,-.00021874,-.00789701,-.01834388,.01147142,-.00307512,.00329921,.01852498
2003m12,.03853753,.07343247,.04907747,.04114883,.03939389,.02928874,.00375184,.01360122,.0293526,.03708926
2004m1,.05539895,.08456497,.10625162,.05121152,.0780338,.0835092,.05872061,.04626387,.02380326,-.02003324
2004m2,.05206043,.03598008,.05908142,.01925217,.03966151,.02230253,.03199989,.03979255,.04005896,.03035143
2004m3,-.0593181,-.03823256,-.06124375,-.01771805,-.03226388,-.00553005,-.01288846,.00439318,.01111408,-.01078895
2004m4,.0173586,.02820541,.0141807,-.0013924,.00967653,.00353847,-.00826575,.00960911,-.00736497,.02989584
2004m5,-.0481201,-.02902911,-.04477102,-.03090603,-.03731126,-.03790481,-.02651206,-.03566851,-.01484969,-.0094118
2004m6,.06331689,.0037799,.05578059,.07735518,.03734253,.02683135,.05015519,.0498167,.03112568,.01219255
2004m7,-.07409914,-.01884557,.04041074,-.02956521,-.03938881,-.03600118,-.01959172,-.03695762,-.03999781,-.00787141
2004m8,.02082865,-.0049973,.02602784,.00697497,-.00015682,.00050729,-.00042929,.00197076,.02539465,.00859591
2004m9,.05012334,.04797283,.01244005,.00661962,.02866677,.04517099,.03826834,.02208477,.0374994,.02812787
2004m10,.00234946,.04490982,.03394438,.04461307,.01956913,.02379658,.01699168,.00438277,.00813262,.01218633
2004m11,.00775672,.05287305,.02009005,.03835757,.03822763,.01822688,.0463474,.04361324,.04319817,.02252929
2004m12,.00848419,.05939776,.02704838,.03262525,.02453801,.04905592,.04771614,.05658826,.05828104,.01343056
2005m1,.00689922,.07214815,.05078046,.04712038,.02833276,.05339094,.04217903,.03248164,.02569112,.00761821
2005m2,.11547776,.05505409,.0637651,.01352098,.03032767,.02197805,-.0011931,.01879483,.02460273,.03747506
2005m3,-.00671279,-.02560198,-.01064362,-.01736841,-.00372097,-.00930335,-.00807555,-.00537386,-.01965716,-.00783028
2005m4,-.02956478,-.04614679,-.02333961,-.03654104,-.01382231,-.03732269,-.04815701,-.05879527,-.05977466,-.00834933
2005m5,.00507086,.00117654,.02171956,-.00479031,-.01465869,.02461066,.04421245,.05246024,.06357809,.04142607
2005m6,.03690085,.03051939,.03020808,.05644053,.03389386,.04067853,.04014009,.04154134,.03443495,.02638607
2005m7,.02938614,.02761049,.0158771,.01901874,.05008217,.03810596,.04377021,.0379355,.01771186,.04509583
2005m8,-.02697717,.06296596,.0141454,.02148854,.03582033,.03556759,.02436439,.0236327,.01551757,.01304958
2005m9,-.02263222,-.00499642,-.00785627,.02088282,-.00962676,.0202243,.02841878,.0378522,.03539058,.0427426
2005m10,-.06605524,-.08214298,-.03465024,-.0188393,-.04332063,-.03500746,-.03453408,-.03016658,-.02529318,-.0251092
2005m11,.02773545,.04942948,.02737064,.05513786,.04938325,.06317193,.09465609,.08300521,.07655512,.01279017
2005m12,.01595874,.00123678,.01438926,.03949527,.05239061,.04121594,.04415933,.0609862,.0580467,.03848683
2006m1,-.01746531,.03843979,.05323555,.05478557,.07289409,.05563601,.04357703,.0334213,.046214,.02256823
2006m2,.00668934,.01055376,.02073614,.02873947,.02415798,.02140937,.03950899,.02560932,.03560889,.00089292
2006m3,-.01808955,.04085342,-.00342315,.01060668,.02329138,.02988429,.03580155,.04569462,.04994367,.0458177
2006m4,.0208543,.01961435,.02102997,.01341221,.00070125,.00375837,.01029278,-.00142196,.01055204,.01938981
2006m5,-.01529705,-.06327096,-.05930981,-.03446925,-.03949712,-.04136965,-.04987083,-.03838336,-.05337955,-.04306578
2006m6,-.00783148,-.02669483,.00241748,-.01750052,.00090318,-.00204742,.01977939,.01114766,.02041058,.01972742
2006m7,.02156154,.01433894,.02074364,.02166815,-.01106269,-.00246574,-.0056904,-.00301135,.00797605,.01760099
2006m8,.04792011,.0481765,.02549048,.03372926,.0200591,.0216686,.01649463,.02864726,.02009344,.00187466
2006m9,.03620741,.03947781,.04395567,.03485379,.04500582,.0307178,.0527936,.04376203,.02821876,.00800608
2006m10,.01394046,.03854495,.03842719,.01832149,.02229975,.03312181,.04128027,.04373208,.03258415,.03152609
2006m11,-.02379469,.01160933,.00728948,-.01631482,.00307373,.02592026,.0401256,.02761119,.02368539,-.00322881
2006m12,.02112951,.06249673,.07953638,.07570853,.09580606,.06363208,.05510077,.05227105,.04634874,.02455622
2007m1,-.01918378,.01756794,.00084236,.03093327,.0201637,.01885741,-.01055565,-.01377019,-.01641432,-.00125702
2007m2,-.018216,.00794578,.00223899,.01094897,.00949217,.0041686,.00499847,-.00085518,-.00559122,.00623737
2007m3,.02742747,.06124234,-.01077191,.00608641,.01234006,.03152275,.04933537,.06096211,.05735615,.03654078
2007m4,.03408613,.04041143,.06487407,.03271899,.03070764,.01578398,.00706789,.02546187,.01564124,.02206236
2007m5,.0025352,.00634086,.01082701,.01630774,.00919219,.01746482,.01756969,.02610118,.02585638,.03699187
2007m6,.00949484,.00233395,-.0053437,-.02414272,-.05254605,-.04341838,-.06129292,-.05074107,-.03888339,.01249131
2007m7,-.03336788,-.02372224,-.04765774,-.01466905,-.01074413,-.0311008,-.00831888,-.00300361,-.02870901,-.04074113
2007m8,-.0560547,-.02972856,-.03182941,-.00463909,-.03578667,-.0272029,.00030961,-.00501816,-.00872074,.00663977
2007m9,-.01315906,-.02417291,-.03879574,-.03305069,-.03268244,-.05312668,-.05986207,-.02687909,-.00875271,.0458084
2007m10,.0232274,-.01924168,.02672842,.03125466,.02528795,.0701986,.08744975,.07698335,.05727719,.04772451
2007m11,-.09980488,-.1330315,-.13347386,-.11071847,-.13196635,-.12063003,-.07958241,-.07219089,-.07834683,-.01558396
2007m12,-.00038327,-.05569418,-.02027014,-.01767394,-.0165582,-.03144584,-.01698488,-.01064641,-.00211157,.01205138
2008m1,-.06106173,-.0489789,-.09224809,-.07645767,-.10776643,-.07205256,-.06121331,-.07425834,-.0963882,-.08269423
2008m2,.03124955,.04245856,.05697968,.05277805,.04049597,.04323613,.03877955,.04132766,-.01551679,.01308595
2008m3,-.04402302,-.07492132,-.03828372,-.03933614,-.0496434,-.0219398,-.00973449,-.00666749,-.01788423,-.03788132
2008m4,-.01843258,.03187324,.04293236,.02134608,.04184055,.02026719,.0095291,.01305907,.00254189,.08420304
2008m5,.01296369,-.01298939,.02284157,-.00215983,-.02753592,.00077519,.00333439,.00802193,-.00331485,.01881228
2008m6,-.03411112,-.08379826,-.04878203,-.03428553,-.0997239,-.07205421,-.08344774,-.05823457,-.09890032,-.04448911
2008m7,-.10151575,-.04406471,-.02513288,-.04239204,-.0593201,-.02647105,-.04448269,-.04924807,-.04041454,-.0545822
2008m8,.06487559,.03087304,.02142816,.02155449,.01597255,.07903989,.05862758,.04585544,.0814685,.04251961
2008m9,-.14792917,-.07624277,-.09668003,-.16047911,-.12249473,-.1533035,-.14329276,-.17090232,-.15408526,-.13981711
2008m10,-.12508145,-.21210545,-.22673373,-.22825355,-.19349108,-.17592802,-.24188587,-.26001057,-.1938648,-.06536058
2008m11,-.03578599,-.09415065,-.11430474,-.08180068,-.07912761,-.0967067,-.06191322,-.05483469,.00169127,-.01506257
2008m12,-.04180851,-.07364108,-.07036553,-.03173708,.03754838,.01908852,.0388532,.07701156,.03876759,.06126346
2009m1,-.06131237,-.00346681,-.04871032,-.00283974,-.01405671,.0341259,-.03941823,-.00348028,-.03148648,-.04099326
2009m2,-.03659292,.02968124,.02164004,-.03528213,-.02016161,-.01385112,-.03654323,-.01928079,-.01470014,-.05566492
2009m3,.01846349,.05490518,.0187619,.00778649,.0051876,.03856602,.03953079,.08092394,.05962163,.02652644
2009m4,.23697033,.25260693,.25092185,.24804227,.23161498,.21249513,.24072975,.19532564,.13897749,.04795791
2009m5,.04109322,.03286814,.07288912,.00008086,.04783626,.0240824,.06377195,-.00106236,.03659754,.03990994
2009m6,-.00213286,.03731596,.07347582,.00555901,.0129345,-.01969151,-.03752394,-.00331283,-.02930964,-.02498032
2009m7,.01833471,.03176484,.04973575,.0538327,.06491348,.09819747,.0880302,.07350646,.07073875,.07426571
2009m8,.05307101,.12975369,.11687813,.13804144,.14552743,.13900933,.09926348,.10372663,.0889404,.05071255
2009m9,.07611921,.06401938,.05079478,.08152641,.06496949,.05912301,.0251805,.0374477,.06545305,.04798474
2009m10,.02522372,.00573254,.0151383,.00546606,-.04132835,-.0067707,-.02176928,-.02430824,-.01637703,.00007065
2009m11,-.04552451,-.06115595,.01419241,-.01824017,-.05868184,-.03732654,-.01027564,.0106268,.02443246,.0475721
2009m12,-.0313521,.01134496,.00276782,-.01305618,.03006622,.04519199,.02669728,.04316111,.05282164,.05461784
2010m1,.04968467,.0209573,.01727508,.03730567,.0376629,-.00612576,.00335197,-.01516459,-.02073577,-.04155675
2010m2,.02104331,-.01975698,-.01408124,.00425812,-.01611521,-.00674319,-.00295055,.02298074,.02087071,.03063863
2010m3,.02979807,.02209543,.02941632,.03008376,.02335831,.04494444,.0860439,.09592732,.0992606,.07564388
2010m4,.08998912,.09941099,.04228288,.02518476,.05021392,.03005184,.0387083,.02015725,.00340922,-.03222837
2010m5,-.06492194,-.0534908,-.04519816,-.05335463,-.07788349,-.07970596,-.08179825,-.06414856,-.06006108,-.05971343
2010m6,-.0296641,-.03049242,.03046949,.00398289,-.01015975,.00237217,-.02986175,-.02742808,-.02608023,-.05610121
2010m7,-.02943687,.02216057,.02230675,.03616512,.02855507,.06596779,.05946358,.07146813,.07708796,.06117027
2010m8,.04054266,.0419067,.0066381,-.00190054,.01596544,-.00034766,-.0163752,.00268269,-.01500166,.0040798
2010m9,-.05288927,.03504438,.07891551,.09519109,.08513574,.0864469,.07986953,.06496831,.09106092,.07200783
2010m10,.04420024,.06616063,.04320428,.04687091,.02490858,.02476591,.04617327,.03310718,.04709883,.02814758
2010m11,-.00699041,-.00108388,-.01715623,-.01117682,-.03833875,-.02788725,-.01408125,-.00951004,-.01764825,-.01490989
2010m12,.06808892,.10462889,.08374332,.06571735,.10015731,.11186599,.0936337,.09907702,.08859068,.08085175
2011m1,.04542894,-.0046606,.02436654,.02882974,.02540827,-.01856289,-.01306326,-.02165035,-.01329046,-.02151533
2011m2,-.01438537,-.01063442,.01284811,.00255326,.01441101,.00665907,.00526055,.00826925,.03222784,.02732968
2011m3,-.00987864,.00215525,-.02452594,-.01557947,.00710622,.01098649,-.00313799,-.01114633,-.01809573,-.00202196
2011m4,-.00427948,.01050048,.03134801,.0216193,.04041012,.05983793,.06217589,.04155192,.04057083,.02662805
2011m5,-.01267906,.01785073,-.00163143,.0192108,.01084997,-.00723233,.01030557,.00547752,.00005006,-.00381839
2011m6,.01611751,-.00915355,.03782577,-.01556121,-.01256596,-.00529763,-.01467962,-.00164419,-.0057456,.00085265
2011m7,-.00652728,-.02114989,-.00809794,.01470324,-.00438167,-.02542818,-.00588024,-.03399656,-.02646985,-.01134576
2011m8,-.10846368,-.07337584,-.06248625,-.08359916,-.0888972,-.10450523,-.08917693,-.08968918,-.08088375,-.05177939
2011m9,-.03325594,-.07933047,-.06716703,-.03568673,-.05842485,-.06102737,-.03999527,-.07427081,-.08479164,-.05053613
2011m10,-.03762962,-.01721731,-.00655315,-.00548158,.01769812,.06889354,.06138562,.07431026,.09458263,.08006854
2011m11,-.04980988,-.0681862,-.05005216,-.03242177,-.04412544,-.02160047,-.01527598,-.02961587,-.02257816,.01154836
2011m12,.04425479,-.04081017,-.01974503,.01798085,-.00411097,-.0458991,-.02288534,-.03040734,-.01892958,.00938155
2012m1,.105889,.03777582,.04097537,.08056658,.0969513,.06430568,.12354088,.07888949,.05268766,.01127787
2012m2,.00765245,.05557732,.03207815,.086,.06080457,.07145349,.07567283,.06388423,.06625881,.03203458
2012m3,.04847712,.02283302,.01583258,.03113393,.02510172,.01769245,.01550208,-.00277042,.00292411,-.01978198
2012m4,-.01998611,-.00901442,-.01810174,.01375721,.00161988,-.00780854,-.00087129,-.00752982,.00635807,.00441788
2012m5,-.08351809,-.03786991,-.08364301,-.06171082,-.0747092,-.07528242,-.079923,-.06735686,-.07061601,-.06253939
2012m6,-.01879495,-.00731742,.03059194,.03570824,.03311328,.01630599,.02869835,.03791607,.03120832,.0425257
2012m7,-.02712001,-.00128865,-.00085733,-.01238615,.02838709,.03067049,.00986869,.02223858,.0265488,.01672422
2012m8,.04624191,.03284412,.03888576,.05298604,.05612208,.03125008,.04098176,.0298911,.02085463,.01884354
2012m9,.03647117,.04932137,.0356171,.00756417,.03607079,.04385444,.05424438,.02550142,.02661382,-.00137405
2012m10,.05843869,.00913378,.01722503,.03336267,.00128293,.00597877,.02119766,.03898357,.02213044,.00007943
2012m11,-.0757115,.01964384,-.01110462,.01444945,-.00707426,.01172087,.00988833,.01207088,.01936908,.01174961
2012m12,.04497124,.02833206,.02275797,.05802353,.05974924,.04444358,.04533691,.02759876,.02114005,-.00170419
2013m1,.0244566,.06797364,.04762205,.07555724,.05712115,.04455586,.04427383,.04789933,.06780469,.05695245
2013m2,.03804071,.01481557,.03308288,.03349421,.03663746,.04359534,.04469565,.05178228,.04419849,.01301059
2013m3,-.06768186,-.00719868,.03253993,.02624347,.01663793,.01958133,.0127165,.0118857,.00588856,.02225733
2013m4,.03748487,-.00987666,.02050778,.02136097,.01362646,.00353873,-.00380345,.00269556,.005318,-.00199249
2013m5,.01937818,.03495315,.05443697,.04998008,.07380356,.03179572,.02490954,.0389661,.03684912,.01907318
2013m6,-.04451365,.00930886,-.02153913,.00256459,-.02125813,-.02136643,-.04040901,-.02847724,-.05499218,-.05250455
2013m7,.01295525,.03782906,.06775377,.0824684,.08942051,.07703413,.08732016,.086645,.08436869,.05798068
2013m8,.07422158,.03743439,.04753971,.02125578,.02146929,-.00448169,.01460765,-.01539813,-.02817459,-.01409889
2013m9,.07401226,.0532038,.04763752,.04586361,.02991241,.01223305,.02255554,.01721312,.02082424,.00348403
2013m10,.08369723,.0450168,.02499144,.02036828,.03046431,.04978685,.03953122,.0362953,.056279,.04147108
2013m11,-.00341939,.0235146,.00498497,-.00423118,.00613402,.01218396,.00813868,-.00765116,-.0192658,-.01204023
2013m12,-.01596204,.024752,.01903898,.02307337,.02578663,.04062293,.01873772,.03576872,.0373988,.01832532
2014m1,.02306689,.06129794,.03332041,.00632813,.05254977,.01965507,-.02129817,-.03453771,-.01488899,-.0393917
2014m2,.0661469,.04398355,.00768041,.03701527,.04514965,.05124632,.0903144,.07443271,.06875816,.05663728
2014m3,-.01537829,-.02511474,-.02176773,-.03420164,-.02653253,-.0234117,-.02688255,-.03223492,-.01693835,-.02501
2014m4,.00787389,.03281006,.02420743,-.0004382,-.00974584,-.0495966,-.03834375,-.02913422,-.00485959,.0324372
2014m5,-.02799494,-.02278239,-.00904616,-.00259709,.01519706,.00529038,.01280388,.00807933,.02421231,.00674803
2014m6,-.01262084,-.01373678,-.00961282,-.00536575,-.00062966,-.02818022,-.02200591,-.01988129,-.01578953,-.00636094
2014m7,-.01925939,-.01579615,.00213921,-.01678642,-.00363514,-.01855886,-.0092349,-.01058321,-.02905054,-.0084482
2014m8,.02519372,-.00674682,.00685574,.01802922,-.00008086,.03912526,.01726499,.02485187,.03373442,.01892991
2014m9,-.02028309,-.00774343,-.02012972,-.02438939,-.02911976,-.02887405,-.0240055,-.04760903,-.03727341,-.02940497
2014m10,-.04472995,-.03589704,-.02994113,-.02407238,-.02619841,.00944491,-.02259499,.01336666,.01947237,-.01223934
2014m11,.0109391,.0159966,-.01533038,.00917724,-.01449289,.0322071,.00377088,.04033441,.04266636,.03296533
2014m12,.00850155,-.01048122,.01966383,.01565134,.01724099,.02607138,.02638745,.00974236,.00952149,-.02634374
2015m1,-.01587761,.00936054,-.00103941,.00356262,-.01727492,.02836072,-.01131604,.0186173,.0363021,.03263025
2015m2,.00376565,.04575157,.03533934,.03988067,.07343102,.05153422,.06939096,.05994632,.03091119,.0359199
2015m3,-.00927686,.00531091,-.01731249,.01371621,.01179843,.004861,-.04406454,-.00698671,-.00555637,-.03093748
2015m4,.04961055,.02425363,.01397238,.03058726,.02846626,.03555977,.03161547,.02488847,.02464264,.03165867
2015m5,.03513193,.03831643,.04773887,.03381108,.04693971,.04551827,.04819853,.04349019,.03226976,.00145087
2015m6,.01862953,.02018905,.01737557,-.01990602,-.02897521,-.01838287,-.01825643,-.03657272,-.05170229,-.06844695
